#,glass,cardboard,type5,crisps,batteries,cartons,type4,envelopes,aerosols,wipes,plasticbottle,toothpaste,cleaningbottles,petfood,tins,Score,Start Date (UTC),,Submit Date (UTC),Network ID
q7jm6xg2mbq8cxwi21urq7jmuq753sni,Bottle bank,1,1,1,Battery bank,1,2,1,1,2,1,1,1,1,1,11,2020-06-04 16:17:11,,2020-06-04 16:19:49,ee8810e36d
i4qn1e6rvl44pqwxsi4qn139dlgekwnx,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,1,1,13,2020-06-04 16:17:15,,2020-06-04 16:19:28,127369ffc3
3jbvoeil67zh1uu03jbv5zyv6pxqot9u,Bottle bank,1,1,2,Battery bank,2,2,1,1,2,1,2,1,2,1,13,2020-06-04 16:17:19,,2020-06-04 16:19:02,b9c28de97f
kjotyvuc7vlghje4ki1z4kjotyqkra5g,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 16:17:26,,2020-06-04 16:18:58,4ad00361ca
r14937oodl6tprnb9cr14930o47iul6h,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,1,1,12,2020-06-04 16:16:31,,2020-06-04 16:18:54,a2b965ad4c
q3j8ztduofjdebj7hnq3j8vqu9qvjizx,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 16:16:58,,2020-06-04 16:18:40,82a06101b8
5p350vr0mjml7uqihpfsax65p350v010,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:16:48,,2020-06-04 16:18:36,d3a26869ac
gybsym0bxnqlc7wwgybjx912jscdd8bj,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 16:16:43,,2020-06-04 16:18:32,b24fac3c5f
i0urv4s0vmr6ii0xsw468o030c25kudk,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,2,1,2,1,13,2020-06-04 16:16:34,,2020-06-04 16:18:31,d4f84233db
cyne9sxfgsngf4yvq40yjpcyne9sx0r5,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 16:16:43,,2020-06-04 16:18:28,dd2b24aa84
9sggxdp8a6mb2zvgl9sggqnci05v9t95,Bottle bank,1,2,1,Battery bank,1,2,1,1,2,1,2,1,2,1,12,2020-06-04 16:15:45,,2020-06-04 16:18:28,1db5cee1e9
5liv1xlj2vakhfqqh5livwme0oldnxft,Bottle bank,1,1,2,Battery bank,1,2,1,2,1,2,2,2,2,1,10,2020-06-04 16:15:22,,2020-06-04 16:18:05,69ac24d3d1
cxckgktgvlllsu58q3dv1a0cxckgknvo,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:15:54,,2020-06-04 16:17:30,a16cc574e6
fvyhap3nuep8afk9cgtfvyhap34y1t1f,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:15:20,,2020-06-04 16:17:28,7763b0f968
qsiyjqwq2shkivb8qsiyj14e3ivncscc,Bottle bank,1,2,2,Battery bank,2,2,1,2,2,1,2,1,2,1,11,2020-06-04 16:15:20,,2020-06-04 16:17:20,32f8c20961
qvqrq5n5tkfou4itjj9ok9hpiqvqrq5n,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-04 16:15:06,,2020-06-04 16:17:15,5e994fee0e
xk0e47ccq9vpbrxi4kb5fxk0e47c498a,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 16:14:55,,2020-06-04 16:17:02,23ec417f9c
5nt3tkw4vioy7ckc8h9q75nt3t5clzmc,Bottle bank,1,1,1,Battery bank,1,1,1,2,1,1,2,2,1,1,10,2020-06-04 16:15:11,,2020-06-04 16:16:56,681c1bd461
o0hh7m07nathwo4qrwo0hhmazlu2d7ee,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:15:37,,2020-06-04 16:16:49,1ad98a04ad
uhwsazi4saw4612s5zuhws0x7f7gr5q4,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:15:14,,2020-06-04 16:16:44,bc930fc630
fpyc40y5jp2jb4h3tfv31odfpyc40y2k,Bottle bank,2,1,1,Battery bank,1,1,2,1,1,2,2,1,2,1,10,2020-06-04 16:14:34,,2020-06-04 16:16:38,3068df09c3
p8hzphhjkfybjsbpntp8hzpd71277ysc,Bottle bank,1,2,1,Battery bank,1,1,1,2,2,1,2,2,2,1,11,2020-06-04 16:14:33,,2020-06-04 16:16:33,65fda2b8f4
45hn7uv3wnu7jih3hr9u45hn7uphh6ji,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,2,1,13,2020-06-04 16:14:47,,2020-06-04 16:16:24,9d7dac9cea
bn3de7dqxz5i23tatmbn3dht4xv25coh,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 16:14:11,,2020-06-04 16:16:11,29735a2b46
atuq9ynj3kf3g9kt08atunr0stjthkw1,Bottle bank,1,1,1,Battery bank,2,1,,2,2,1,1,1,1,1,9,2020-06-04 16:13:31,,2020-06-04 16:16:08,60c54a67ed
zd2dzl53g6t58fymv3mzzd2dzl5rccom,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-04 16:14:10,,2020-06-04 16:16:07,ed92b9a4ad
0t31w0ezgvs1l91e6dq5l0t31wnbquai,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:14:01,,2020-06-04 16:15:46,5ecedfb5d9
r48x2endhv85mjw3rar48xlkcgde3q2j,,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,12,2020-06-04 16:13:49,,2020-06-04 16:15:39,296e0f9a9a
j53g8pgv1bags8j53ndi9lc9r4oxbnfu,Bottle bank,1,1,1,Battery bank,1,1,2,2,2,1,2,1,2,1,12,2020-06-04 16:12:59,,2020-06-04 16:15:38,4b6e7522bd
7kzjvim9d86pbgb8uwhdq7kzjvi9czjw,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 16:14:10,,2020-06-04 16:15:34,0489c7faa6
uuvbuu8dh2lgnjlfbsy7uuv5nxuad67i,Bottle bank,1,2,1,Battery bank,1,1,1,1,2,1,1,1,2,1,12,2020-06-04 16:14:08,,2020-06-04 16:15:32,05b73ca7c8
jst6penh7f62jagxbq21w2jst6pjlrci,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,1,1,12,2020-06-04 16:13:32,,2020-06-04 16:15:29,e6bfbe61f6
u34my0aj8b95zgfcshu34mjco5bjzgs6,Bottle bank,1,1,2,Battery bank,2,2,1,1,2,1,1,1,2,1,12,2020-06-04 16:12:57,,2020-06-04 16:15:11,654f628bae
hibtjcdyw7ss1ie7wufhibtkn124zc5x,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:12:41,,2020-06-04 16:14:46,2a790ab393
jzmy9gwlryao7dffcjzmvwga8vw3c8cm,Bottle bank,1,1,2,Battery bank,1,1,1,2,1,1,2,1,2,1,13,2020-06-04 16:12:59,,2020-06-04 16:14:39,fb017d0cce
y3v4djtq7q6ess7f7ry3v4djbcsfw0xu,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,2,1,1,12,2020-06-04 16:12:35,,2020-06-04 16:14:27,2070deb82c
ppwjp6ep8y4iidb4ff4ppwjlb2wuxogr,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 16:12:44,,2020-06-04 16:14:18,d00d96aa65
irmx8wt2dbxepkfyq8pirmx8qx8niauc,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:12:12,,2020-06-04 16:14:13,9aaa8e1e19
rlhkeqawjjcgsqlzburjrlhkekxjq1cj,Bottle bank,1,1,2,Battery bank,1,2,2,2,2,1,1,1,2,1,11,2020-06-04 16:12:47,,2020-06-04 16:14:08,8fbc7a0075
q7mpowr7fhat2g9bzq7mp6u0z4mhr8eh,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 16:12:02,,2020-06-04 16:14:03,32cd2f49c1
nh7sbvn7tqhi7u9es7bnh7sbv5ph6zc7,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,1,1,2,1,12,2020-06-04 16:11:45,,2020-06-04 16:13:29,0cf3ddd7f8
3ehha9tsb7q7l2zyhj63ehha9b024ur7,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,2,2,1,14,2020-06-04 16:10:24,,2020-06-04 16:13:27,dd8c416805
2gzhzhrm74i2p4l9e2gzhhbk9mfa37fm,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 16:11:54,,2020-06-04 16:13:23,c63eaf2d48
1oaqq6i6ed83h4tom1oaq5zzyh319crk,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,1,1,12,2020-06-04 16:10:51,,2020-06-04 16:13:22,0a00e17840
l9lfn34z9ngr64fufil9lfn36581zy4n,1,1,1,2,Battery bank,1,2,1,1,1,1,1,1,2,1,11,2020-06-04 16:10:15,,2020-06-04 16:13:20,fd02f797a9
na63jhercj4zicszhgna6op9hz3brgt3,Bottle bank,1,1,2,Battery bank,2,2,1,1,2,1,2,2,2,1,12,2020-06-04 16:10:55,,2020-06-04 16:13:07,131f1ec3d6
2boi8bpu9r03thl6cz7a2boi8bpu0owf,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:11:03,,2020-06-04 16:13:00,475cb93235
7wtz07ohsqasssdxb3at0nohf97wtz07,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:10:27,,2020-06-04 16:12:50,37e8a38512
wakyyk99r94t17wak6ooi7hoik17uuq8,Bottle bank,1,1,1,Battery bank,1,2,1,1,1,1,1,1,1,1,10,2020-06-04 16:10:16,,2020-06-04 16:12:31,b43c597c64
yh1vwwhxvxemry82lyh16vsr8e7jjc4e,Bottle bank,1,1,2,Battery bank,2,1,1,1,2,1,1,1,2,1,13,2020-06-04 16:10:49,,2020-06-04 16:12:26,60c54a67ed
cc8rmq4rro9xnuxc00idcc8rmu15hib8,Bottle bank,1,1,1,Battery bank,2,1,1,1,2,1,2,2,2,1,12,2020-06-04 16:10:03,,2020-06-04 16:12:26,d0035b7865
s9314h94mr1p6fv613s9314h2is4ku1c,Bottle bank,1,1,2,Battery bank,1,1,2,2,2,1,2,1,2,1,13,2020-06-04 16:06:31,,2020-06-04 16:12:09,e36b5cf446
bs4j5oxfh2jrnwvabs4j5o0v3puwjlx9,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 16:09:37,,2020-06-04 16:12:01,b887bc1533
ug4ltogwuxumng5z4ug4dt47w720ljjz,Bottle bank,1,2,2,Battery bank,2,1,1,1,2,1,1,1,2,1,12,2020-06-04 16:08:18,,2020-06-04 16:11:40,b50d612c70
xhf2p2rd7cre3n9ugapygsnxhf2p20c3,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 16:08:14,,2020-06-04 16:10:35,689b9105ea
4wbrpv4p542rpft4wbrpmegvj2sgezy4,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,1,1,13,2020-06-04 16:08:17,,2020-06-04 16:10:19,e7cca43d6e
kc36v7943x8x103i5oichtkudkc36v79,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:08:02,,2020-06-04 16:10:05,3f5080487f
pmw7xpngnbdidqatspmw7xpnumjlo6q2,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 16:08:27,,2020-06-04 16:09:51,a27a78b729
oew64r292ydv3rmkoew64sjt36wywbp0,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 16:07:40,,2020-06-04 16:09:40,b44bf1f26d
qf98gxl915sza7jpqf98gvduflqtdphf,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:07:42,,2020-06-04 16:09:37,15319c74a4
ox8nw7ibgl4aizn9197ox8nwtorrgivk,Bottle bank,1,1,2,2,1,1,1,2,2,1,2,1,2,1,13,2020-06-04 16:07:11,,2020-06-04 16:09:28,8167dd17ea
qngd4fyqm4w2m9gqngd4fzaq6mui8td7,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,1,1,1,1,11,2020-06-04 16:06:25,,2020-06-04 16:09:11,bc6a757eb2
a1m12nnb28tlyp3igqa1m12n8dcwc524,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:07:10,,2020-06-04 16:08:45,54b0dd08b8
9wdcpweaz1q0i9wdcxpj3eiep1bpse72,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:07:13,,2020-06-04 16:08:43,a28e598ba0
wwtq47onjxyrxuwwto4r58tkucw6dl2s,Bottle bank,1,1,2,Battery bank,1,2,1,2,1,1,2,1,2,1,12,2020-06-04 16:05:51,,2020-06-04 16:08:34,e349b7d1db
psy1l59nwf406lwepsy1bl2xgknsgl3d,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,2,1,1,12,2020-06-04 16:06:26,,2020-06-04 16:08:27,33bab172ef
gqvoonil4pb489za22brstgqvoolrfmm,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:06:42,,2020-06-04 16:08:24,2ea2a02ee2
d8ny3z2qmpn0bwvmui5d8ny3zdzb0kk7,Bottle bank,1,1,1,Battery bank,2,1,1,1,2,1,2,2,2,1,12,2020-06-04 16:05:22,,2020-06-04 16:08:20,99a70eaa0b
mfn8kg1wjpj8x3tmfnie77c1c87kc1zf,1,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,13,2020-06-04 16:04:50,,2020-06-04 16:08:17,ae07469fa3
ui6v2o6xrfqlibiui6vwvjywmjpu1gm4,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,2,2,1,13,2020-06-04 16:05:39,,2020-06-04 16:08:10,9d10e68db3
92dkeqwh3nrzpmvy7pear92dkeq8tex0,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 16:06:38,,2020-06-04 16:08:07,11186865b9
6yn933to4ggfzca036yn933t05tcipv6,2,2,1,1,Battery bank,2,1,2,2,1,2,2,2,2,2,5,2020-06-04 16:05:31,,2020-06-04 16:07:48,5a0a84e0ff
m932e09ilo5fubsm932ezrtyv1qq81a3,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 16:05:28,,2020-06-04 16:07:22,b45a065504
h38vosq1o8hfs2n5zbh38vinku21sk8f,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 16:05:41,,2020-06-04 16:07:19,0b8e4181b2
b891qt4ib5v6oqtqsb891qt4i91tb0ta,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,1,1,13,2020-06-04 16:04:52,,2020-06-04 16:07:17,e4fea831ca
xoi94qoqc3khrerwaxoi94qor47ux3i5,Bottle bank,1,1,1,Battery bank,1,1,2,2,2,1,2,1,2,1,12,2020-06-04 16:02:16,,2020-06-04 16:07:12,cc5e1b5bdd
vkujlafu2q74pbdaqvkujpkyfejeh63w,Bottle bank,1,1,2,Battery bank,1,,1,1,2,1,1,2,1,1,11,2020-06-04 16:04:02,,2020-06-04 16:07:09,67aa937390
jol5dqm4kkoduujolzaopjx72z6lve55,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 16:04:39,,2020-06-04 16:07:06,4596097b00
kqvx6x3w88uk5cqghwf3a36kqvx6xzlt,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,1,1,2,1,12,2020-06-04 16:04:26,,2020-06-04 16:07:00,c44373035b
je6qymjovuawc8cgx6uje6q1trwika76,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,2,2,1,12,2020-06-04 16:03:57,,2020-06-04 16:07:00,1c53f6ae19
dfpsku08492ql2pk26t2whdfpsku00vu,Bottle bank,1,1,2,Battery bank,1,1,2,2,2,1,2,1,1,1,12,2020-06-04 16:04:26,,2020-06-04 16:06:48,a28e598ba0
zqv723xowupkkly5xo77f4zqv723xo8x,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,2,2,12,2020-06-04 16:04:59,,2020-06-04 16:06:29,2e49742376
y2jfl6x4ucwmwphwbwogy2jflafddtud,Bottle bank,1,2,2,Battery bank,1,1,1,2,2,1,1,1,2,1,12,2020-06-04 16:04:04,,2020-06-04 16:06:18,808413a6e8
w66zzb3d0w8u6iw66z85f9ajmv1tex2u,Bottle bank,1,1,2,Battery bank,2,2,1,1,2,1,1,1,2,1,12,2020-06-04 16:04:42,,2020-06-04 16:06:18,e5064fcac9
cqldrl21jweasajqx02cqldrse947k4t,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:04:58,,2020-06-04 16:06:17,cd08fa1c75
nvms17kkih42menvms17ef3arv3yxn9v,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 16:04:10,,2020-06-04 16:06:16,900ded60a8
heipjh69yppich3k9oheipjjzljg2kwl,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,1,1,12,2020-06-04 16:03:54,,2020-06-04 16:06:13,6850f75d7c
kvk4h8zrksu4a12legkvk4h8z84o9fk5,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,2,2,1,13,2020-06-04 16:04:22,,2020-06-04 16:05:54,f551fc67b1
i2vvkretc36rg1i2vvknr2j2r8a5l52x,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,1,1,12,2020-06-04 16:04:29,,2020-06-04 16:05:53,44c26b4279
xf47y4f521hrtwsjumcxf4764n04igc3,Bottle bank,1,2,1,Battery bank,1,2,1,2,2,1,1,1,2,1,10,2020-06-04 16:03:23,,2020-06-04 16:05:13,506b027da1
t10r18mfu1bhjx7qaeuxcxt10r1l0nu1,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,2,2,1,2,1,13,2020-06-04 16:02:57,,2020-06-04 16:05:05,362130977a
47aymtj330ssmhemmk47aymt5vxrzaba,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,1,1,13,2020-06-04 16:02:22,,2020-06-04 16:05:04,38405bf839
1ej5v7v4an9g1ej5vzeatnbsvsj1hvew,Bottle bank,1,2,2,Battery bank,1,1,1,1,2,1,1,1,2,1,13,2020-06-04 16:01:58,,2020-06-04 16:04:16,9ed8e6c7db
t3o33gvrbxus40fpmgt3o33c5kxsn8xt,Bottle bank,1,1,1,Battery bank,1,1,1,2,2,1,2,1,2,1,13,2020-06-04 16:02:07,,2020-06-04 16:04:12,e87f88adbe
sx0sdewm73kuq8yhsx0sdvve32h8ulf2,Bottle bank,1,1,2,Battery bank,1,2,1,2,1,2,2,1,1,1,10,2020-06-04 16:02:28,,2020-06-04 16:04:10,95e24d5baf
u3yftwz17oe7y5u3yplaahs1ta1tw0f5,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 16:01:23,,2020-06-04 16:03:56,2bbc8e7852
z5rq99ef8bji5issqnkz5rq92tmg0lvp,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 16:02:17,,2020-06-04 16:03:46,4896fe88c8
bbyxcxnwshb2qytgo80n8bbyxc5tr3ai,Bottle bank,1,2,2,Battery bank,1,2,1,2,2,1,2,1,1,1,11,2020-06-04 15:59:41,,2020-06-04 16:03:42,6afcd8449e
o690welwoijdaj35oo690wegqamwgyn9,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,1,1,2,1,13,2020-06-04 16:01:43,,2020-06-04 16:03:34,6824158d58
aiox5vm66lghfew3afmjp6i6aiox5vm6,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,2,1,2,1,14,2020-06-04 16:00:58,,2020-06-04 16:03:33,f8e74555a7
9vz3s5p4pqa8182q9sh09vz3oatrdugr,Bottle bank,1,1,2,Battery bank,2,2,1,1,2,1,1,1,2,1,12,2020-06-04 16:00:55,,2020-06-04 16:03:22,042a1a7351
9b6n9bwet6l5qtdjzzx09b6n9mfdc9oz,Bottle bank,1,1,1,Battery bank,1,2,1,2,2,1,1,2,2,2,9,2020-06-04 16:01:20,,2020-06-04 16:02:59,82e17bf4bf
c2zpmvcd80vg2o73kc2zpudjtnc6wcx1,Bottle bank,1,2,2,Battery bank,2,2,1,2,2,1,2,1,2,1,11,2020-06-04 16:01:13,,2020-06-04 16:02:51,35373e6c7f
m5e5xs1fvf903tnrvky3m5e5xs2hsqvh,Bottle bank,1,2,2,Battery bank,2,2,1,2,2,1,2,1,2,1,11,2020-06-04 16:00:46,,2020-06-04 16:02:29,b287b1ccfc
6gs7yq6eaifm6gsbptgkino31yk7lnt4,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,1,14,2020-06-04 16:00:08,,2020-06-04 16:02:29,5503745310
fctumvq2joxut90cwx472fctumvt8hk4,Bottle bank,1,2,1,Battery bank,1,1,1,1,2,1,1,1,1,1,11,2020-06-04 16:00:42,,2020-06-04 16:02:28,586c655873
4wg29vxzmmoylt4wrruevajmev25265i,Bottle bank,1,1,2,Battery bank,2,1,1,1,2,1,1,1,2,1,13,2020-06-04 15:59:59,,2020-06-04 16:02:24,01f22377a5
emtrwmwhsagxfzic1emtrwmwhasr1z9z,Bottle bank,1,1,2,Battery bank,1,2,1,2,2,1,2,1,2,1,13,2020-06-04 16:00:40,,2020-06-04 16:02:22,43f1e6af33
q7ps5qnoh1mh3s02qebp5rq7ps5qnoxm,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,1,1,14,2020-06-04 15:59:43,,2020-06-04 16:02:17,1d54db9e5a
bpx155nzqxc4mgkhk8tx9bpx155brx8r,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,1,1,12,2020-06-04 16:01:00,,2020-06-04 16:02:13,0122ddadcd
kvbm447monovj4ra66kvbmybhxmmkit0,Bottle bank,1,1,1,Battery bank,1,1,1,1,2,1,1,1,2,1,13,2020-06-04 15:58:51,,2020-06-04 16:02:12,7af4f1e559
zxk4fk19g3c5wgzqk8nzxk4fk16ajqq2,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:59:40,,2020-06-04 16:01:45,26decbcf18
w11ipkgekfhll1srxjw0iw11ipkg1c3l,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:59:31,,2020-06-04 16:01:20,6ecfe1d273
b9rr9l5qt9jj8n3q9vb9rr9lkjtn9ham,Bottle bank,1,1,1,Battery bank,1,2,1,2,1,1,1,1,2,1,10,2020-06-04 15:58:19,,2020-06-04 16:01:20,4e4843485c
hvj4052vkuwai8phvj406cjud8toqzih,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 15:59:24,,2020-06-04 16:01:14,016f39f981
0jft9todfqebbe4q8q3zm0jft9tqvcpf,Bottle bank,1,1,2,Battery bank,2,2,1,2,2,1,2,2,1,1,10,2020-06-04 15:54:55,,2020-06-04 16:00:53,f926141081
ds7epac455omaz5vs2k9ds7epyqik6qr,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:59:10,,2020-06-04 16:00:52,1d6ad5b98a
09l1w8bxtlc0h8gy8l09l1w8aj0vnhbl,Bottle bank,1,1,2,Battery bank,1,2,1,2,1,1,1,1,1,1,10,2020-06-04 15:58:45,,2020-06-04 16:00:49,f57959db24
60uipc5zegci53ir4zha60uipcu3urg7,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,2,1,2,1,13,2020-06-04 15:58:30,,2020-06-04 16:00:48,3e5ea6214a
89cyo8w80fv6bdd21mn1me89cyo8wa3m,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:59:30,,2020-06-04 16:00:42,672c72f5d9
qmw9oc9ttdms99uecz5x6qmw9mzwo8f9,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,1,1,2,1,13,2020-06-04 15:57:41,,2020-06-04 16:00:38,10bba980ad
8qlmmfpjch3d4o6eumkns8qlmmnu1fox,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:58:57,,2020-06-04 16:00:38,5515ea7522
51x68sko1053cipv51x68330ht4btvsm,,1,1,1,Battery bank,1,2,1,1,2,1,2,1,2,1,12,2020-06-04 15:58:01,,2020-06-04 16:00:35,54e6faf2f7
aq676qqw3rfpywax9k1aq676qqwbebie,Bottle bank,1,2,2,Battery bank,1,2,1,2,2,1,2,1,2,1,12,2020-06-04 15:57:28,,2020-06-04 16:00:29,ee0d89e01b
zfazmxs8qr2pcftathzfazmuzcfigrb0,Bottle bank,1,1,2,Battery bank,2,2,1,1,2,1,1,1,2,1,12,2020-06-04 15:56:21,,2020-06-04 16:00:26,c99d93912b
b2paoh6sanon23n4vb2paohshdyqxm9q,Bottle bank,1,1,2,Battery bank,1,1,2,1,2,1,2,1,2,1,14,2020-06-04 15:58:43,,2020-06-04 16:00:18,c96517feeb
dc5k2hqp9srnfccijc4dc5kpqx468fgs,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,1,1,2,,13,2020-06-04 15:57:06,,2020-06-04 15:59:52,2ca119abe2
9ggpml5c39agmzr01n9ggpm7m56enhdj,Bottle bank,1,1,1,Battery bank,1,2,1,2,2,1,1,1,2,1,11,2020-06-04 15:58:03,,2020-06-04 15:59:50,f16e68ad60
f7jw6j9ae2yf4b1zawf7jw6j8b3gjiko,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,2,1,15,2020-06-04 15:57:55,,2020-06-04 15:59:39,d93054e68d
5qzgf1k5v5ca6b8el5qzz7nj7u5xpcn8,Bottle bank,1,1,2,Battery bank,1,2,1,1,2,1,2,1,2,1,14,2020-06-04 15:58:12,,2020-06-04 15:59:32,4fc9c1f235
7fi9vzxivcboc1vazb7fi9v8somdo6dx,Bottle bank,1,2,2,Battery bank,1,1,2,2,2,1,2,2,2,2,10,2020-06-04 15:56:57,,2020-06-04 15:59:28,edad35ac90
bkn1ua0qfzb47n42z2fbkn1u5vicicgf,Bottle bank,1,2,2,Battery bank,1,2,1,1,2,1,1,1,2,1,12,2020-06-04 15:57:28,,2020-06-04 15:59:18,97dd690fca
gqmhqoxqxqoytfg4legqmhqurayw728f,Bottle bank,1,1,2,Battery bank,1,1,1,2,2,1,2,1,2,1,14,2020-06-04 15:57:46,,2020-06-04 15:59:15,672c72f5d9
n18dx9m1hqk329laqyxuxn18dx3vjijk,Bottle bank,1,1,2,Battery bank,1,1,1,1,2,1,2,1,1,1,14,2020-06-04 15:57:43,,2020-06-04 15:59:13,1353c77cb3
